Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,My Mistress Cafe,Breakfast Spot,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Grilled Fish,Seafood Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Nando's,Portuguese Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Little Corner Café,Café,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Sakana Sushi Dining,Sushi Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,wingBlaster,Wings Joint,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Red Rooster,Fast Food Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Clayfield Harvest,Grocery Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Little Lilly Sushi Train,Sushi Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Sushi Train - Oriel Place,Japanese Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Sushi Train Clayfield,Sushi Restaurant,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Burrito Bar,Burrito Place,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Friendly Grocer,Convenience Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Bus Stop 23 - Clayfield South,Bus Station,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Clayfield Day & Night Pharmacy,Pharmacy,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Food Mart,Grocery Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Pizza Hut,Pizza Place,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,St Margarets Gymnastics,Gym,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Beer Wine Spirits (BWS),Liquor Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Food Store,Grocery Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Pizza Capers,Pizza Place,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Vinnies,Thrift / Vintage Store,"1,135,700"
Clayfield,"(-27.4223848, 153.050976)",5.833034363643241,Chicken Magic,Fried Chicken Joint,"1,135,700"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,A Night In India,Indian Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Zarraffa's Coffee,Coffee Shop,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Fitness First,Gym,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Fruity Capers & Deli,Fruit & Vegetable Store,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Genkotsu Ramen Toowong,Ramen Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Guzman Y Gomez,Mexican Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Corner Store Café,Café,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Regatta Hotel,Pub,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,The Walrus Club,Speakeasy,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Orleigh Park,Park,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,85 Miskin Street,Australian Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Kmart,Department Store,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Mariosarti,Italian Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Perrin Park,Park,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,T4 Gourmet Pizza House,Pizza Place,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Regatta Boatshed,Steakhouse,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,French Patisserie,Bakery,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Brisbane Basketball Stadium,Basketball Court,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Jephson Hotel,Cocktail Bar,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Nando's,Portuguese Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Boost Juice,Juice Bar,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Coles,Supermarket,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Subway,Sandwich Place,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,7-Eleven,Convenience Store,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Royal Exchange Hotel,Pub,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,1st Choice Liquor Superstore,Liquor Store,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Bean On Dean,Coffee Shop,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Pizza Capers,Pizza Place,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,McDonald's,Fast Food Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Jackpot Dining,Chinese Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Laksa Hut,Asian Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Stellarossa Expresso Pizza Bar,Café,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Sushi Kiyo Mee,Sushi Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,EB Games,Video Game Store,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Patterson's Folly,Park,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Two Wongs Asian,Asian Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Sol Breads Organic Sourdough Bakery,Bakery,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Toowong Villas,Resort,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Toowong Bowls Club,Bowling Green,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Brisbane Boys College Bus Stop,Bus Station,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Two Small Rooms,French Restaurant,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Moggill Rd Bus Stop 16 (BBC),Bus Station,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Oakman Park,Park,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Gailey Road Bus Stop,Bus Stop,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,CityCycle Station 141,Bike Rental / Bike Share,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Cat & Fiddle Deli,Deli / Bodega,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Jack Cook Memorial Park,Park,"1,040,500"
Toowong,"(-27.4857407, 152.9915943)",3.6602120139251535,Platform 2,Platform,"1,040,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Goodlife Health Club,Gym,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Beans On The Green,Café,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Anytime Fitness,Gym,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Smoked Paprika,Hungarian Restaurant,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Bardon bowls club,Bowling Green,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Friendly Grocer Bardon,Convenience Store,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Lutèce,French Restaurant,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Hot Wok Cafe,Asian Restaurant,"992,500"
Bardon,"(-27.4593968, 152.9803388)",4.396005574897528,Outlook Beauty + Wellness,Coffee Shop,"992,500"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Three Girls Skipping,Café,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Honour Espresso,Coffee Shop,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Lick! Ice Cream,Ice Cream Shop,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Hunter And Scout,Café,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Ceylon Inn Classic Curries,Indian Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Goodness Gracious Cafe,Café,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Regal Twin Cinemas,Indie Movie Theater,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,7-Eleven,Convenience Store,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Chop Chop Sushi,Sushi Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Graceville Seafoods,Seafood Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Baker's Delight,Bakery,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Graceville Railway Station,Train Station,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Lahn Thai,Thai Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Boucher French Bistro,French Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Graceville Fine Foods Deli Cafe,Deli / Bodega,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Sublime Espresso Bar,Coffee Shop,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Foodworks,Supermarket,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Pizza Capers,Pizza Place,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Discount Drugstore,Pharmacy,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Cafe 63,Coffee Shop,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Artimino,Italian Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Western Districts Netball Association,Athletics & Sports,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Siam Sunset Thai,Thai Restaurant,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Goodlife Health Club,Gym,"951,100"
Graceville,"(-27.520899, 152.977918)",7.307673462133898,Asian Lily,Chinese Restaurant,"951,100"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Little Corner Café,Café,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Fitness First,Gym,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Jetts,Gym,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Centro Lutwyche,Shopping Mall,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Aldi,Supermarket,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,AirportLinkM7,Tunnel,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Terry White Chemist,Pharmacy,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,BWS,Liquor Store,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Melrose Park,Park,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Lutwyche Busway Station,Bus Station,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,EB Games,Video Game Store,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Valentino's Cafe,Café,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Michel's Patisserie,Coffee Shop,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Salvos Store,Thrift / Vintage Store,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Prentice Park,Park,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Pizza Capers,Pizza Place,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Beer Wine Spirits (BWS),Liquor Store,"930,600"
Wooloowin,"(-27.4194368, 153.0412308)",5.761746312177197,Crown Hotel,Pub,"930,600"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Boggo Road Markets,Farmers Market,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Fish Kitchen,Fish & Chips Shop,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Boggo Road Gaol,Historic Site,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Ribbetts Fine Foods,BBQ Joint,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,OfficeWorks,Paper / Office Supplies Store,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Reverse Garbage,Thrift / Vintage Store,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,The Norman Hotel,Pub,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Starbucks,Coffee Shop,"923,000"
Dutton Park,"(-27.4962402, 153.0269023)",3.0406998438253714,Red Brick Hotel,Pub,"923,000"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Matthew Thomas,Coffee Shop,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Shelley Inn,Seafood Restaurant,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Shorncliffe Railway Station,Train Station,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Shorncliffe Jetty,Pier,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Upper Moora Park,Park,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Moora Park,Park,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Shorncliffe Beach,Beach,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Lower Moora Park,Park,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Shorncliffe Pier,Harbor / Marina,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Baxters Jetty,Pier,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Queensland Cruising Yacht Club,Harbor / Marina,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Café On The Park,Café,"918,800"
Shorncliffe,"(-27.3260995, 153.08185)",16.850347759114314,Curlew Park,Park,"918,800"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Abode Cafe,Café,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Montezuma's,Mexican Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Coles,Supermarket,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Place Of Stones,Pizza Place,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,85 Miskin Street,Australian Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Spotlight,Fabric Shop,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Domino's Pizza,Pizza Place,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Foundry Artisan Coffee,Coffee Shop,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Chemist Warehouse,Pharmacy,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,El Divo Espresso,Café,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,JB Hi-Fi,Electronics Store,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Kmart,Department Store,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Myer,Department Store,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Coffee Hit,Coffee Shop,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Yum Cha Cuisine (御膳),Dim Sum Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Subway,Sandwich Place,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,BP,Gas Station,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Jetts Fitness,Gym,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Taringa Bus Stop 19,Bus Stop,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Sushi Sushi,Sushi Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,KFC,Fast Food Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,The Cheesecake Shop,Dessert Shop,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Passiontree Velvet,Café,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,NightOwl,Convenience Store,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Indooroopilly Central,Shopping Mall,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,McDonald's,Fast Food Restaurant,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Indooroopilly Laundromat,Laundromat,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Stamford Rd Bakery,Bakery,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Toowong Lawn Bowls Club,Bowling Green,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Snap Laundromat,Laundromat,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Woolworths,Supermarket,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Cafe One,Café,"913,200"
Taringa,"(-27.4923992, 152.9786001)",5.1411441480996745,Keating Park,Park,"913,200"
Belivah,"(-27.7586117, 153.1750031)",35.40941038810022,Gold Rush Town,Campground,"898,200"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Queensland Tennis Centre,Tennis Stadium,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Pat Rafter Arena,Tennis Court,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Yim Thai,Thai Restaurant,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Nessun Dorma Coffee Roasters,Café,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Yeronga Park Heated Pools,Pool,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Subway,Sandwich Place,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Domino's Pizza,Pizza Place,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,7-Eleven,Convenience Store,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,buzz,Coffee Shop,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Chompers,Burger Joint,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Yeerongpilly Railway Station,Train Station,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,7-Eleven,Convenience Store,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Rowlinson Park,Park,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,World Gym,Gym / Fitness Center,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Brisbane Golf Club,Golf Course,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Yeronga Railway Station,Train Station,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Ken Fletcher Park,Playground,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Sir John Chandler Park,Park,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,DriveSound,Electronics Store,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,NightOwl,Convenience Store,"868,100"
Yeerongpilly,"(-27.5239023, 153.0137075)",6.16373901774083,Right Choice Automotive,Auto Garage,"868,100"
